OSHPD_ID,Performance Measure,# of Adverse Events,# of Cases,Risk-adjusted Rate,Hospital Ratings
106130699,Acute Stroke Hemorrhagic,,,,
106130699,Pneumonia,9.0,209.0,3.8,As Expected
106130699,PCI,,,,
106130699,Acute Stroke Subarachnoid,,,,
106130699,Carotid Endarterectomy,,,,
106130760,Acute Stroke Hemorrhagic,2.0,11.0,19.4,As Expected
106130760,Acute Stroke Subarachnoid,,,,
106130760,AMI,1.0,27.0,2.3,As Expected
106130760,Pneumonia,5.0,200.0,2.7,As Expected
106130760,PCI,,,,
106130760,Hip Fracture,0.0,28.0,0.0,As Expected
106130760,Carotid Endarterectomy,,,,
106130760,Pancreatic Resection,,,,
106130760,Acute Stroke Ischemic,4.0,92.0,9.2,As Expected
106130760,Heart Failure,6.0,157.0,4.1,As Expected
106130760,GI Hemorrhage,4.0,151.0,4.0,As Expected
106130760,Acute Stroke,6.0,105.0,11.8,As Expected
106141273,Pneumonia,0.0,27.0,0.0,As Expected
106141273,Acute Stroke Hemorrhagic,2.0,3.0,100.0,As Expected
106141273,Pancreatic Resection,,,,
106141273,PCI,,,,
106141273,Heart Failure,0.0,11.0,0.0,As Expected
106141273,Acute Stroke Subarachnoid,,,,
106141273,Hip Fracture,3.0,22.0,9.5,Worse
106141273,GI Hemorrhage,0.0,17.0,0.0,As Expected
106141273,Acute Stroke Ischemic,1.0,8.0,29.6,As Expected
106141273,Carotid Endarterectomy,,,,
106141273,AMI,3.0,11.0,19.3,As Expected
106141273,Acute Stroke,3.0,11.0,56.9,Worse
106150706,Heart Failure,4.0,80.0,4.1,As Expected
106150706,GI Hemorrhage,0.0,32.0,0.0,As Expected
106150706,Carotid Endarterectomy,,,,
106150706,Hip Fracture,0.0,13.0,0.0,As Expected
106150706,Pneumonia,1.0,75.0,1.5,As Expected
106150706,Acute Stroke Ischemic,0.0,8.0,0.0,As Expected
106150706,Acute Stroke,0.0,8.0,0.0,As Expected
106150706,PCI,,,,
106150706,AMI,1.0,9.0,3.8,As Expected
106150706,Acute Stroke Subarachnoid,,,,
106150706,Pancreatic Resection,,,,
106150706,Acute Stroke Hemorrhagic,,,,
106150722,Heart Failure,15.0,508.0,3.6,As Expected
106150722,PCI,11.0,268.0,4.9,As Expected
106150722,Pneumonia,6.0,324.0,3.2,As Expected
106150722,AMI,25.0,381.0,8.5,As Expected
106150722,Acute Stroke Hemorrhagic,14.0,47.0,30.5,As Expected
106150722,Carotid Endarterectomy,0.0,53.0,0.0,As Expected
106150722,Pancreatic Resection,,,,
106150722,Isolated CABG Operative Mortality,3.0,103.0,3.45,As Expected
106150722,Acute Stroke,33.0,276.0,12.3,Worse
106150722,Hip Fracture,5.0,164.0,5.4,Worse
106150722,GI Hemorrhage,9.0,212.0,5.3,Worse
106150722,Acute Stroke Ischemic,11.0,202.0,6.1,As Expected
106150722,Acute Stroke Subarachnoid,8.0,27.0,32.5,As Expected
106150736,Hip Fracture,0.0,56.0,0.0,As Expected
106150736,Acute Stroke Ischemic,0.0,42.0,0.0,As Expected
106150736,AMI,0.0,23.0,0.0,As Expected
106150736,GI Hemorrhage,4.0,90.0,2.9,As Expected
106150736,Acute Stroke,4.0,66.0,8.7,As Expected
106150736,Carotid Endarterectomy,,,,
106150736,Acute Stroke Subarachnoid,0.0,4.0,0.0,As Expected
106150736,Pneumonia,3.0,112.0,8.1,As Expected
106150736,PCI,,,,
106150736,Heart Failure,1.0,104.0,1.8,As Expected
106150736,Pancreatic Resection,3.0,11.0,5.5,As Expected
106150736,Acute Stroke Hemorrhagic,4.0,20.0,38.5,As Expected
106150737,PCI,,,,
106150737,Acute Stroke Hemorrhagic,,,,
106150737,Acute Stroke Ischemic,,,,
106150737,Heart Failure,1.0,26.0,7.3,As Expected
106150737,Acute Stroke,,,,
106150737,Pancreatic Resection,,,,
106150737,Acute Stroke Subarachnoid,,,,
106150737,Carotid Endarterectomy,,,,
106150737,Pneumonia,2.0,77.0,8.1,As Expected
106150737,GI Hemorrhage,0.0,5.0,0.0,As Expected
106150737,AMI,,,,
106150737,Hip Fracture,,,,
106150761,AMI,5.0,18.0,12.0,As Expected
106150761,Pneumonia,4.0,349.0,2.1,As Expected
106150761,Acute Stroke Hemorrhagic,10.0,32.0,25.6,As Expected
106150761,Heart Failure,1.0,246.0,0.5,Better
106150761,Acute Stroke Ischemic,4.0,141.0,3.9,As Expected
106150761,Carotid Endarterectomy,0.0,23.0,0.0,As Expected
106150761,GI Hemorrhage,4.0,208.0,3.6,As Expected
106150761,Hip Fracture,0.0,122.0,0.0,As Expected
106150761,Acute Stroke Subarachnoid,1.0,3.0,36.3,As Expected
106150761,Acute Stroke,15.0,176.0,9.7,As Expected
106150761,PCI,,,,
106150761,Pancreatic Resection,,,,
106150775,GI Hemorrhage,0.0,10.0,0.0,As Expected
106150775,Carotid Endarterectomy,,,,
106150775,Hip Fracture,,,,
106150775,Heart Failure,0.0,66.0,0.0,As Expected
106150775,AMI,,,,
106150775,Acute Stroke Hemorrhagic,,,,
106150775,PCI,,,,
106150775,Pancreatic Resection,,,,
106150775,Acute Stroke,0.0,3.0,0.0,As Expected
106150775,Pneumonia,1.0,98.0,3.0,As Expected
106150775,Acute Stroke Ischemic,0.0,3.0,0.0,As Expected
106150775,Acute Stroke Subarachnoid,,,,
106150782,Heart Failure,5.0,70.0,12.0,Worse
106150782,GI Hemorrhage,0.0,28.0,0.0,As Expected
106150782,Hip Fracture,0.0,11.0,0.0,As Expected
106150782,Acute Stroke,4.0,19.0,36.1,Worse
106150782,Pneumonia,7.0,77.0,12.3,Worse
106150782,Carotid Endarterectomy,,,,
106150782,Pancreatic Resection,,,,
106150782,AMI,1.0,3.0,47.6,As Expected
106150782,Acute Stroke Subarachnoid,,,,
106150782,PCI,,,,
106150782,Acute Stroke Ischemic,3.0,18.0,16.9,As Expected
106150782,Acute Stroke Hemorrhagic,,,,
106150788,Acute Stroke Hemorrhagic,38.0,124.0,30.5,Worse
106150788,Hip Fracture,1.0,97.0,0.9,As Expected
106150788,Acute Stroke,67.0,536.0,12.5,Worse
106150788,Pneumonia,12.0,431.0,3.7,As Expected
106150788,Carotid Endarterectomy,0.0,21.0,0.0,As Expected
106150788,PCI,14.0,353.0,4.4,As Expected
106150788,Acute Stroke Subarachnoid,7.0,11.0,26.1,As Expected
106150788,Pancreatic Resection,,,,
106150788,AMI,37.0,551.0,7.2,As Expected
106150788,GI Hemorrhage,7.0,377.0,2.4,As Expected
106150788,Isolated CABG Operative Mortality,3.0,92.0,2.7,As Expected
106150788,Acute Stroke Ischemic,22.0,401.0,6.7,As Expected
106150788,Heart Failure,25.0,740.0,3.6,As Expected
106150808,Pneumonia,0.0,11.0,0.0,As Expected
106150808,Carotid Endarterectomy,,,,
106150808,PCI,,,,
106150808,Heart Failure,,,,
106150808,Acute Stroke Subarachnoid,,,,
106150808,Acute Stroke Ischemic,,,,
106150808,GI Hemorrhage,,,,
106150808,AMI,,,,
106150808,Hip Fracture,,,,
106150808,Acute Stroke Hemorrhagic,,,,
106150808,Acute Stroke,,,,
106150808,Pancreatic Resection,,,,
106154101,Heart Failure,5.0,322.0,1.8,As Expected
106154101,PCI,4.0,342.0,1.3,Better
106154101,Acute Stroke Ischemic,1.0,40.0,3.7,As Expected
106154101,Pneumonia,0.0,120.0,0.0,As Expected
106154101,Hip Fracture,,,,
106154101,Isolated CABG Operative Mortality,1.0,49.0,2.11,As Expected
106154101,Pancreatic Resection,,,,
106154101,Acute Stroke Hemorrhagic,0.0,3.0,0.0,As Expected
106154101,Acute Stroke Subarachnoid,,,,
106154101,AMI,9.0,191.0,4.9,As Expected
106154101,Carotid Endarterectomy,,,,
106154101,Acute Stroke,1.0,43.0,5.6,As Expected
106154101,GI Hemorrhage,2.0,73.0,2.8,As Expected
106164029,Acute Stroke Ischemic,6.0,159.0,5.5,As Expected
106164029,AMI,4.0,141.0,2.5,Better
106164029,Carotid Endarterectomy,0.0,7.0,0.0,As Expected
106164029,Acute Stroke,7.0,163.0,10.1,As Expected
106164029,Acute Stroke Hemorrhagic,1.0,4.0,25.7,As Expected
106164029,GI Hemorrhage,2.0,189.0,1.1,As Expected
106164029,Pancreatic Resection,,,,
106164029,Heart Failure,21.0,441.0,5.0,Worse
106164029,Pneumonia,14.0,364.0,5.0,As Expected
106164029,PCI,,,,
106164029,Hip Fracture,2.0,92.0,2.5,As Expected
106164029,Acute Stroke Subarachnoid,,,,
106171049,Carotid Endarterectomy,,,,
106171049,Pneumonia,2.0,70.0,5.9,As Expected
106171049,AMI,,,,
106171049,Acute Stroke,1.0,6.0,11.2,As Expected
106171049,Heart Failure,1.0,78.0,2.8,As Expected
106171049,Acute Stroke Subarachnoid,,,,
106171049,GI Hemorrhage,0.0,28.0,0.0,As Expected
106171049,PCI,,,,
106171049,Pancreatic Resection,,,,
106171049,Acute Stroke Ischemic,0.0,5.0,0.0,As Expected
106171049,Acute Stroke Hemorrhagic,,,,
106171049,Hip Fracture,,,,
106171395,Acute Stroke Ischemic,0.0,32.0,0.0,As Expected
106171395,Acute Stroke Subarachnoid,,,,
106171395,Acute Stroke Hemorrhagic,,,,
106171395,Pancreatic Resection,,,,
106171395,Hip Fracture,1.0,29.0,6.3,As Expected
106171395,PCI,,,,
106171395,Carotid Endarterectomy,,,,
106171395,GI Hemorrhage,0.0,35.0,0.0,As Expected
106171395,Pneumonia,2.0,58.0,5.2,As Expected
106171395,Acute Stroke,0.0,34.0,0.0,As Expected
106171395,AMI,0.0,3.0,0.0,As Expected
106171395,Heart Failure,0.0,58.0,0.0,As Expected
106184008,Pancreatic Resection,,,,
106184008,Acute Stroke Hemorrhagic,,,,
106184008,Heart Failure,0.0,20.0,0.0,As Expected
106184008,Pneumonia,1.0,44.0,4.4,As Expected
106184008,PCI,,,,
106184008,AMI,,,,
106184008,Acute Stroke Subarachnoid,,,,
106184008,Hip Fracture,,,,
106184008,Acute Stroke,,,,
106184008,GI Hemorrhage,0.0,10.0,0.0,As Expected
106184008,Acute Stroke Ischemic,,,,
106184008,Carotid Endarterectomy,,,,
106190017,Hip Fracture,1.0,36.0,4.0,As Expected
106190017,PCI,,,,
106190017,Pancreatic Resection,,,,
106190017,Acute Stroke Subarachnoid,,,,
106190017,AMI,3.0,35.0,3.7,As Expected
106190017,Heart Failure,5.0,220.0,2.2,As Expected
106190017,Acute Stroke Hemorrhagic,0.0,14.0,0.0,As Expected
106190017,Acute Stroke Ischemic,1.0,63.0,2.8,As Expected
106190017,Carotid Endarterectomy,,,,
106190017,GI Hemorrhage,0.0,152.0,0.0,As Expected
106190017,Acute Stroke,1.0,78.0,3.3,As Expected
106190017,Pneumonia,7.0,215.0,3.1,As Expected
106190034,GI Hemorrhage,15.0,274.0,6.9,Worse
106190034,Hip Fracture,4.0,135.0,4.1,As Expected
106190034,Acute Stroke Hemorrhagic,15.0,71.0,25.3,As Expected
106190034,Carotid Endarterectomy,0.0,12.0,0.0,As Expected
106190034,Acute Stroke Ischemic,15.0,325.0,7.3,As Expected
106190034,Acute Stroke,32.0,400.0,12.1,As Expected
106190034,Acute Stroke Subarachnoid,2.0,4.0,36.8,As Expected
106190034,Isolated CABG Operative Mortality,0.0,5.0,0.0,As Expected
106190034,Pneumonia,30.0,438.0,8.1,Worse
106190034,Heart Failure,15.0,398.0,6.2,Worse
106190034,Pancreatic Resection,1.0,4.0,17.2,As Expected
106190034,AMI,18.0,301.0,8.4,As Expected
106190034,PCI,7.0,222.0,4.8,As Expected
106190053,GI Hemorrhage,6.0,195.0,2.8,As Expected
106190053,Heart Failure,9.0,363.0,3.4,As Expected
106190053,Pancreatic Resection,,,,
106190053,Hip Fracture,0.0,45.0,0.0,As Expected
106190053,Acute Stroke Subarachnoid,2.0,4.0,23.0,As Expected
106190053,Isolated CABG Operative Mortality,1.0,54.0,0.89,As Expected
106190053,Acute Stroke,22.0,169.0,9.9,As Expected
106190053,AMI,9.0,192.0,6.5,As Expected
106190053,Acute Stroke Hemorrhagic,15.0,55.0,23.5,As Expected
106190053,Acute Stroke Ischemic,5.0,110.0,5.1,As Expected
106190053,Pneumonia,9.0,202.0,4.6,As Expected
106190053,PCI,5.0,136.0,4.3,As Expected
106190053,Carotid Endarterectomy,1.0,13.0,3.6,As Expected
106190081,Isolated CABG Operative Mortality,1.0,12.0,4.08,As Expected
106190081,Acute Stroke,8.0,113.0,9.4,As Expected
106190081,Acute Stroke Hemorrhagic,4.0,30.0,17.9,As Expected
106190081,Acute Stroke Ischemic,4.0,81.0,7.2,As Expected
106190081,Acute Stroke Subarachnoid,,,,
106190081,Carotid Endarterectomy,,,,
106190081,GI Hemorrhage,6.0,212.0,3.8,As Expected
106190081,Heart Failure,3.0,272.0,1.6,As Expected
106190081,Hip Fracture,2.0,50.0,5.0,As Expected
106190081,PCI,6.0,126.0,6.7,As Expected
106190081,Pancreatic Resection,,,,
106190081,Pneumonia,7.0,223.0,3.7,As Expected
106190081,AMI,16.0,154.0,10.7,Worse
106190110,AMI,3.0,69.0,5.0,As Expected
106190110,Acute Stroke,2.0,73.0,6.0,As Expected
106190110,Acute Stroke Hemorrhagic,1.0,3.0,95.2,As Expected
106190110,Acute Stroke Ischemic,1.0,70.0,1.8,As Expected
106190110,Acute Stroke Subarachnoid,,,,
106190110,Carotid Endarterectomy,0.0,6.0,0.0,As Expected
106190110,GI Hemorrhage,3.0,147.0,1.7,As Expected
106190110,Heart Failure,3.0,239.0,1.5,As Expected
106190110,Hip Fracture,1.0,30.0,3.3,As Expected
106190110,PCI,0.0,51.0,0.0,As Expected
106190110,Pancreatic Resection,,,,
106190110,Pneumonia,7.0,188.0,3.6,As Expected
106190125,Isolated CABG Operative Mortality,0.0,35.0,0.0,As Expected
106190125,AMI,2.0,146.0,2.2,As Expected
106190125,Acute Stroke,26.0,288.0,11.1,As Expected
106190125,Acute Stroke Hemorrhagic,17.0,66.0,25.2,As Expected
106190125,Acute Stroke Ischemic,8.0,219.0,6.1,As Expected
106190125,Acute Stroke Subarachnoid,1.0,3.0,47.8,As Expected
106190125,Carotid Endarterectomy,0.0,3.0,0.0,As Expected
106190125,GI Hemorrhage,1.0,206.0,0.7,As Expected
106190125,Heart Failure,8.0,484.0,2.8,As Expected
106190125,Hip Fracture,1.0,30.0,4.6,As Expected
106190125,PCI,2.0,125.0,3.6,As Expected
106190125,Pancreatic Resection,1.0,7.0,3.4,As Expected
106190125,Pneumonia,2.0,202.0,1.8,As Expected
106190137,AMI,0.0,3.0,0.0,As Expected
106190137,Acute Stroke,0.0,12.0,0.0,As Expected
106190137,Acute Stroke Hemorrhagic,,,,
106190137,Acute Stroke Ischemic,0.0,12.0,0.0,As Expected
106190137,Acute Stroke Subarachnoid,,,,
106190137,Carotid Endarterectomy,,,,
106190137,GI Hemorrhage,0.0,8.0,0.0,As Expected
106190137,Heart Failure,0.0,18.0,0.0,As Expected
106190137,Hip Fracture,0.0,4.0,0.0,As Expected
106190137,PCI,,,,
106190137,Pancreatic Resection,,,,
106190137,Pneumonia,0.0,18.0,0.0,As Expected
106190148,Acute Stroke,12.0,277.0,6.0,As Expected
106190148,Carotid Endarterectomy,0.0,6.0,0.0,As Expected
106190148,Acute Stroke Hemorrhagic,8.0,43.0,20.5,As Expected
106190148,Acute Stroke Subarachnoid,0.0,4.0,0.0,As Expected
106190148,Pneumonia,1.0,261.0,0.5,Better
106190148,Heart Failure,9.0,1195.0,0.9,Better
106190148,Hip Fracture,1.0,42.0,1.1,As Expected
106190148,Isolated CABG Operative Mortality,2.0,35.0,4.81,As Expected
106190148,AMI,7.0,248.0,2.2,Better
106190148,Pancreatic Resection,,,,
106190148,PCI,2.0,152.0,1.4,As Expected
106190148,Acute Stroke Ischemic,4.0,230.0,2.1,As Expected
106190148,GI Hemorrhage,5.0,383.0,1.3,As Expected
106190159,Acute Stroke Hemorrhagic,,,,
106190159,AMI,1.0,19.0,6.5,As Expected
106190159,PCI,,,,
106190159,Heart Failure,2.0,64.0,3.8,As Expected
106190159,GI Hemorrhage,3.0,58.0,6.9,As Expected
106190159,Acute Stroke Subarachnoid,,,,
106190159,Pancreatic Resection,,,,
106190159,Hip Fracture,0.0,9.0,0.0,As Expected
106190159,Acute Stroke,1.0,6.0,17.2,As Expected
106190159,Pneumonia,2.0,63.0,3.6,As Expected
106190159,Acute Stroke Ischemic,1.0,5.0,11.0,As Expected
106190159,Carotid Endarterectomy,,,,
106190176,Pancreatic Resection,0.0,45.0,0.0,As Expected
106190176,Acute Stroke Ischemic,0.0,4.0,0.0,As Expected
106190176,PCI,,,,
106190176,Acute Stroke Hemorrhagic,1.0,4.0,15.1,As Expected
106190176,Hip Fracture,,,,
106190176,Pneumonia,10.0,142.0,9.4,Worse
106190176,Heart Failure,1.0,8.0,10.7,As Expected
106190176,AMI,0.0,3.0,0.0,As Expected
106190176,GI Hemorrhage,3.0,43.0,6.9,As Expected
106190176,Acute Stroke,1.0,8.0,5.3,As Expected
106190176,Acute Stroke Subarachnoid,,,,
106190176,Carotid Endarterectomy,,,,
106190197,Acute Stroke,2.0,20.0,28.8,As Expected
106190197,Acute Stroke Hemorrhagic,,,,
106190197,Carotid Endarterectomy,,,,
106190197,Pneumonia,0.0,96.0,0.0,As Expected
106190197,Hip Fracture,0.0,8.0,0.0,As Expected
106190197,AMI,1.0,64.0,1.8,As Expected
106190197,Pancreatic Resection,,,,
106190197,PCI,,,,
106190197,Acute Stroke Ischemic,2.0,19.0,16.7,As Expected
106190197,GI Hemorrhage,3.0,66.0,7.7,As Expected
106190197,Heart Failure,5.0,201.0,2.8,As Expected
106190197,Acute Stroke Subarachnoid,,,,
106190198,AMI,1.0,15.0,4.3,As Expected
106190198,Pancreatic Resection,,,,
106190198,Acute Stroke Ischemic,0.0,32.0,0.0,As Expected
106190198,Acute Stroke Hemorrhagic,,,,
106190198,Hip Fracture,0.0,13.0,0.0,As Expected
106190198,Acute Stroke,0.0,33.0,0.0,As Expected
106190198,GI Hemorrhage,0.0,74.0,0.0,As Expected
106190198,Carotid Endarterectomy,,,,
106190198,Pneumonia,2.0,121.0,1.1,As Expected
106190198,PCI,,,,
106190198,Acute Stroke Subarachnoid,,,,
106190198,Heart Failure,1.0,139.0,0.5,Better
106190200,Hip Fracture,1.0,75.0,2.6,As Expected
106190200,Acute Stroke,13.0,174.0,9.4,As Expected
106190200,AMI,5.0,72.0,4.3,As Expected
106190200,Heart Failure,12.0,323.0,2.9,As Expected
106190200,Acute Stroke Ischemic,7.0,132.0,6.9,As Expected
106190200,Acute Stroke Hemorrhagic,5.0,37.0,16.2,As Expected
106190200,Acute Stroke Subarachnoid,1.0,5.0,23.2,As Expected
106190200,PCI,,,,
106190200,Carotid Endarterectomy,,,,
106190200,Pneumonia,12.0,293.0,3.2,As Expected
106190200,GI Hemorrhage,7.0,178.0,3.8,As Expected
106190200,Pancreatic Resection,,,,
106190240,GI Hemorrhage,5.0,206.0,3.3,As Expected
106190240,Acute Stroke Subarachnoid,2.0,3.0,32.3,As Expected
106190240,Hip Fracture,3.0,89.0,3.9,As Expected
106190240,Heart Failure,10.0,382.0,3.3,As Expected
106190240,PCI,6.0,200.0,3.8,As Expected
106190240,Isolated CABG Operative Mortality,4.0,100.0,3.22,As Expected
106190240,Acute Stroke,30.0,274.0,12.2,As Expected
106190240,Acute Stroke Hemorrhagic,12.0,62.0,24.9,As Expected
106190240,Carotid Endarterectomy,0.0,16.0,0.0,As Expected
106190240,AMI,20.0,325.0,6.6,As Expected
106190240,Pneumonia,7.0,171.0,4.3,As Expected
106190240,Pancreatic Resection,,,,
106190240,Acute Stroke Ischemic,16.0,209.0,7.5,As Expected
106190243,GI Hemorrhage,9.0,173.0,3.8,As Expected
106190243,Isolated CABG Operative Mortality,0.0,36.0,0.0,As Expected
106190243,AMI,8.0,228.0,3.7,As Expected
106190243,Acute Stroke Hemorrhagic,4.0,35.0,15.8,As Expected
106190243,Acute Stroke Ischemic,1.0,102.0,2.4,As Expected
106190243,Hip Fracture,2.0,104.0,1.5,As Expected
106190243,Carotid Endarterectomy,,,,
106190243,PCI,1.0,81.0,2.1,As Expected
106190243,Acute Stroke,5.0,138.0,6.1,As Expected
106190243,Heart Failure,9.0,361.0,2.7,As Expected
106190243,Pancreatic Resection,,,,
106190243,Pneumonia,8.0,242.0,4.2,As Expected
106190243,Acute Stroke Subarachnoid,,,,
106190256,Acute Stroke,0.0,9.0,0.0,As Expected
106190256,GI Hemorrhage,1.0,56.0,1.7,As Expected
106190256,Acute Stroke Hemorrhagic,,,,
106190256,Carotid Endarterectomy,,,,
106190256,AMI,2.0,37.0,3.4,As Expected
106190256,Heart Failure,3.0,102.0,3.7,As Expected
106190256,PCI,,,,
106190256,Acute Stroke Ischemic,0.0,9.0,0.0,As Expected
106190256,Pancreatic Resection,,,,
106190256,Hip Fracture,0.0,10.0,0.0,As Expected
106190256,Pneumonia,3.0,97.0,2.5,As Expected
106190256,Acute Stroke Subarachnoid,,,,
106190280,Pneumonia,0.0,28.0,0.0,As Expected
106190280,Hip Fracture,0.0,28.0,0.0,As Expected
106190280,Acute Stroke Subarachnoid,,,,
106190280,Acute Stroke,3.0,11.0,18.3,As Expected
106190280,Carotid Endarterectomy,,,,
106190280,Heart Failure,0.0,83.0,0.0,Better
106190280,Acute Stroke Ischemic,0.0,8.0,0.0,As Expected
106190280,AMI,0.0,42.0,0.0,Better
106190280,PCI,,,,
106190280,Acute Stroke Hemorrhagic,,,,
106190280,Pancreatic Resection,,,,
106190280,GI Hemorrhage,2.0,50.0,1.5,As Expected
106190298,Pneumonia,4.0,151.0,2.9,As Expected
106190298,Acute Stroke Hemorrhagic,4.0,22.0,15.9,As Expected
106190298,Acute Stroke Subarachnoid,,,,
106190298,Heart Failure,1.0,166.0,0.7,As Expected
106190298,AMI,3.0,33.0,7.1,As Expected
106190298,GI Hemorrhage,5.0,127.0,4.6,As Expected
106190298,Acute Stroke,4.0,63.0,6.1,As Expected
106190298,Carotid Endarterectomy,,,,
106190298,Pancreatic Resection,,,,
106190298,Hip Fracture,1.0,64.0,1.8,As Expected
106190298,PCI,,,,
106190298,Acute Stroke Ischemic,0.0,41.0,0.0,As Expected
106190307,Carotid Endarterectomy,,,,
106190307,Acute Stroke Hemorrhagic,0.0,6.0,0.0,As Expected
106190307,Acute Stroke,0.0,68.0,0.0,As Expected
106190307,Pneumonia,1.0,134.0,0.9,As Expected
106190307,Acute Stroke Ischemic,0.0,62.0,0.0,As Expected
106190307,Heart Failure,2.0,231.0,1.4,As Expected
106190307,Acute Stroke Subarachnoid,,,,
106190307,AMI,2.0,14.0,16.1,As Expected
106190307,Hip Fracture,0.0,27.0,0.0,As Expected
106190307,PCI,,,,
106190307,Pancreatic Resection,,,,
106190307,GI Hemorrhage,2.0,93.0,3.4,As Expected
106190315,Isolated CABG Operative Mortality,3.0,147.0,2.33,As Expected
106190315,PCI,9.0,192.0,4.6,As Expected
106190315,Acute Stroke Subarachnoid,3.0,11.0,23.9,As Expected
106190315,Carotid Endarterectomy,1.0,38.0,1.6,As Expected
106190315,GI Hemorrhage,6.0,203.0,3.6,As Expected
106190315,Hip Fracture,1.0,66.0,1.1,As Expected
106190315,Acute Stroke Hemorrhagic,9.0,63.0,16.3,As Expected
106190315,Acute Stroke,23.0,309.0,8.3,As Expected
106190315,Heart Failure,16.0,429.0,3.6,As Expected
106190315,AMI,15.0,265.0,5.4,As Expected
106190315,Pancreatic Resection,,,,
106190315,Pneumonia,14.0,286.0,4.1,As Expected
106190315,Acute Stroke Ischemic,11.0,235.0,5.1,As Expected
106190323,Acute Stroke Ischemic,12.0,281.0,4.9,As Expected
106190323,GI Hemorrhage,6.0,295.0,2.0,As Expected
106190323,Heart Failure,25.0,624.0,3.1,As Expected
106190323,Acute Stroke Subarachnoid,6.0,33.0,18.8,As Expected
106190323,Hip Fracture,2.0,134.0,1.0,As Expected
106190323,Acute Stroke Hemorrhagic,21.0,98.0,22.8,As Expected
106190323,PCI,8.0,456.0,2.8,As Expected
106190323,Acute Stroke,39.0,412.0,9.1,As Expected
106190323,Pancreatic Resection,1.0,7.0,12.2,As Expected
106190323,AMI,15.0,404.0,4.2,As Expected
106190323,Carotid Endarterectomy,0.0,7.0,0.0,As Expected
106190323,Pneumonia,26.0,571.0,3.3,As Expected
106190323,Isolated CABG Operative Mortality,1.0,130.0,0.8,As Expected
106190328,Acute Stroke Subarachnoid,,,,
106190328,Acute Stroke,0.0,6.0,0.0,As Expected
106190328,Acute Stroke Ischemic,0.0,6.0,0.0,As Expected
106190328,Pneumonia,1.0,81.0,1.1,As Expected
106190328,Heart Failure,0.0,17.0,0.0,As Expected
106190328,Carotid Endarterectomy,,,,
106190328,GI Hemorrhage,0.0,30.0,0.0,As Expected
106190328,AMI,0.0,8.0,0.0,As Expected
106190328,Hip Fracture,0.0,7.0,0.0,As Expected
106190328,PCI,,,,
106190328,Acute Stroke Hemorrhagic,,,,
106190328,Pancreatic Resection,,,,
106190352,Pancreatic Resection,,,,
106190352,Hip Fracture,,,,
106190352,Acute Stroke Hemorrhagic,,,,
106190352,AMI,1.0,22.0,6.9,As Expected
106190352,Carotid Endarterectomy,,,,
106190352,PCI,,,,
106190352,Heart Failure,2.0,62.0,4.2,As Expected
