OSHPD_ID,FacilityName,FacilityType,Address,Address2,City,State,ZIP,county,FACILITY_LEVEL_DESC,TOTAL_NUMBER_BEDS,ER_SERVICE_LEVEL_DESC,FACILITY_STATUS_DESC,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC
406134021,GELLERT HEALTH SERVICES,Clinic - Free Standing,386 Gellert Blvd,,DALY CITY,CA,94015,San Mateo,Parent Facility,,Not Applicable,Open,Home Health Agency/Hospice,Home Health Agency
106380939,ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL AND TRAUMA CENTER,Hospital Inpatient,1001 Potrero Avenue,,SAN FRANCISCO,CA,94110,San Francisco,Parent Facility,397.0,Emergency - Comprehensive,Open,Hospital,General Acute Care Hospital
306414128,"NORTH EAST MEDICAL SERVICES - 211 EASTMOOR, DALY CITY",Clinic - Free Standing,211 EASTMOOR AVENUE,,DALY CITY,CA,94015,San Mateo,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306384221,SOUTH OF MARKET HEALTH CENTER SENIOR CLINIC,Clinic - Federally Qualified Health Center (FQHC),317 Clementina Street,,SAN FRANCISCO,CA,94103,San Francisco,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306040425,ZSFG CHILDREN'S HEALTH CENTER,Clinic - Federally Qualified Health Center (FQHC),1001 Potrero Avenue,Bldg 5 6M,SAN FRANCISCO,CA,94110,San Francisco,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306434262,NORTH EAST MEDICAL SERVICES - 82 LELAND,Clinic - Federally Qualified Health Center (FQHC),82 Leland Avenue,,San Francisco,CA,94134,San Francisco,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
106384200,UCSF MEDICAL CENTER AT MISSION BAY - 3RD FLOOR, ,1825 4th St,3rd Flr,SAN FRANCISCO,CA,94143,San Francisco,Consolidated Facility,289.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
306384201,ST ANTHONY MEDICAL CLINIC,Clinic - Federally Qualified Health Center (FQHC),150 Golden Gate Avenue,2nd floor,SAN FRANCISCO,CA,94102,San Francisco,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
106382715,CHINESE HOSPITAL,Hospital Inpatient,845 Jackson Street,,SAN FRANCISCO,CA,94133,San Francisco,Parent Facility,88.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
106010776,UCSF BENIOFF CHILDREN'S HOSPITAL - OAKLAND, ,747 52nd St,,OAKLAND,CA,94609,Alameda,Parent Facility,163.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
306384225,NORTH EAST MEDICAL SERVICES - 1033 CLEMENT,Clinic - Federally Qualified Health Center (FQHC),1033 Clement Street,,SAN FRANCISCO,CA,94118,San Francisco,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306384227,NORTH EAST MEDICAL SERVICES - 1400 NORIEGA,Clinic - Federally Qualified Health Center (FQHC),1400 Noriega Street,,SAN FRANCISCO,CA,94122,San Francisco,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306384207,NORTH EAST MEDICAL SERVICES - 2574 SAN BRUNO AVE,Clinic - Federally Qualified Health Center (FQHC),2574 San Bruno Avenue,,SAN FRANCISCO,CA,94134,San Francisco,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306197868,YOUTH GUIDANCE CENTER, ,375 WOODSIDE AVENUE,,SAN FRANCISCO,CA,94127,San Francisco,Parent Facility,,Not Applicable,Open,Clinic,Psychology Clinic
206010866,OCEAN PARK HEALTH CENTER,Clinic - Federally Qualified Health Center (FQHC),1351 24th Avenue,,SAN FRANCISCO,CA,94122,San Francisco,Parent Facility,35.0,Not Applicable,Open,Long Term Care Facility,Skilled Nursing Facility
306384045,MISSION NEIGHBORHOOD HEALTH CENTER - EXCELSIOR,Clinic - Federally Qualified Health Center (FQHC),4434 Mission Street,,San Francisco,CA,94112,San Francisco,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306214048,MARIN CITY HEALTH AND WELLNESS CENTER,Clinic - Federally Qualified Health Center (FQHC),630 Drake Avenue,,SAUSALITO,CA,94965,Marin,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
106211006,MARINHEALTH MEDICAL CENTER HOSPITALIST, ,250 BON AIR RD,,GREENBRAE,CA,94904,Marin,Parent Facility,327.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
306382735,CURRY SENIOR CENTER,Clinic - Federally Qualified Health Center (FQHC),333 Turk Street,,San Francisco,CA,94102,San Francisco,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306184010,SOUTHEAST HEALTH CENTER,Clinic - Federally Qualified Health Center (FQHC),2401 Keith Street,,SAN FRANCISCO,CA,94124,San Francisco,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306384229,BAYVIEW CHILD HEALTH CENTER,Clinic - Federally Qualified Health Center (FQHC),3450 3rd Street,Units 2A & 2B,San Francisco,CA,94124,San Francisco,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306214065,ZSFG FAMILY BIRTH CENTER, ,1001 POTRERO AVENUE,BLDG 25,SAN FRANCISCO,CA,94110,San Francisco,Parent Facility,,Not Applicable,Open,Clinic,Alternative Birthing Center
306197674,CRENSHAW COMMUNITY CLINIC,Clinic - Federally Qualified Health Center (FQHC),3631 CRENSHAW BLVD,STE 109,LOS ANGELES,CA,90016,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306198408,ALTAMED MEDICAL AND DENTAL GROUP EL MONTE,Clinic - Federally Qualified Health Center (FQHC),10418 VALLEY BLVD,STE B,EL MONTE,CA,91731,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306197668,ALTAMED MEDICAL AND DENTAL GROUP EAST LOS ANGELES 1ST STREET,Clinic - Federally Qualified Health Center (FQHC),2219 E 1ST ST,,LOS ANGELES,CA,90033,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306197629,ALTAMED MEDICAL GROUP WEST COVINA,Clinic - Federally Qualified Health Center (FQHC),1300 S SUNSET AVE,,WEST COVINA,CA,91790,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306197956,ALTAMED MEDICAL GROUP HUNTINGTON PARK,Clinic - Federally Qualified Health Center (FQHC),1900 E SLAUSON AVE,,HUNTINGTON PARK,CA,90255,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306197858,ALTAMED MEDICAL GROUP PICO RIVERA PASSONS,Clinic - Federally Qualified Health Center (FQHC),6336 PASSONS BLVD,,PICO RIVERA,CA,90660,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306198400,MISSION CITY COMMUNITY NETWORK SEPULVEDA,Clinic - Federally Qualified Health Center (FQHC),8527 SEPULVEDA BLVD,,NORTH HILLS,CA,91343,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306190571,BENEVOLENCE HEALTH CENTER,Clinic - Federally Qualified Health Center (FQHC),611 E IMPERIAL HWY,STE 107,LOS ANGELES,CA,90059,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306190020,ALTAMED MEDICAL GROUP PASADENA,Clinic - Federally Qualified Health Center (FQHC),2661 E WASHINGTON BLVD,,PASADENA,CA,91107,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306360020,TRI STATE COMMUNITY HEALTHCARE CENTER LOS ANGELES,Clinic - Federally Qualified Health Center (FQHC),4137 VERDUGO RD,,LOS ANGELES,CA,90065,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306197648,MISSION CITY COMMUNITY NETWORK PARTHENIA,Clinic - Federally Qualified Health Center (FQHC),15210 PARTHENIA ST,,NORTH HILLS,CA,91343,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306198060,MEDICUS INTEGRATED HEALTH SERVICES C, ,1800 SULLIVAN AVE,STE 101,DALY CITY,CA,94015,San Mateo,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306196283,SABAN COMMUNITY CLINIC HOLLYWOOD WILSHIRE HEALTH CENTER,Clinic - Federally Qualified Health Center (FQHC),5205 MELROSE AVE,,LOS ANGELES,CA,90038,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306196696,ARROYO VISTA FAMILY HEALTH CENTER LINCOLN HEIGHTS,Clinic - Federally Qualified Health Center (FQHC),2411 N BROADWAY,,LOS ANGELES,CA,90031,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
