,PROVIDER TAXONOMY CODE,MEDICARE PROVIDER/SUPPLIER TYPE DESCRIPTION,"PROVIDER TAXONOMY DESCRIPTION:  TYPE, CLASSIFICATION, SPECIALIZATION",MEDICARE SPECIALTY CODE
335,208600000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery,02
336,208600000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery,02
337,208600000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery,02
338,208600000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery,02
339,208600000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery,02
340,208600000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery,02
341,208600000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery,02
342,208600000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery,02
343,208600000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery,02
344,208600000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery,02
345,208600000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery,02
346,208600000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery,02
347,208600000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery,02
348,208600000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery,02
349,208600000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery,02
350,208600000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery,02
351,208600000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery,02
352,208600000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery,02
353,208600000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery,02
354,208600000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery,02
355,208600000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery,02
356,208600000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery,02
357,208600000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery,02
358,208600000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery,02
359,2086S0120X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Pediatric Surgery,02
360,2086S0120X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Pediatric Surgery,02
361,2086S0120X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Pediatric Surgery,02
362,2086S0120X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Pediatric Surgery,02
363,2086S0120X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Pediatric Surgery,02
364,2086S0120X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Pediatric Surgery,02
365,2086S0120X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Pediatric Surgery,02
366,2086S0120X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Pediatric Surgery,02
367,2086S0120X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Pediatric Surgery,02
368,2086S0120X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Pediatric Surgery,02
369,2086S0120X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Pediatric Surgery,02
370,2086S0120X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Pediatric Surgery,02
371,2086S0120X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Pediatric Surgery,02
372,2086S0120X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Pediatric Surgery,02
373,2086S0120X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Pediatric Surgery,02
374,2086S0120X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Pediatric Surgery,02
375,2086S0120X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Pediatric Surgery,02
376,2086S0122X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Plastic and Reconstructive Surgery,02
377,2086S0122X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Plastic and Reconstructive Surgery,02
378,2086S0122X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Plastic and Reconstructive Surgery,02
379,2086S0122X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Plastic and Reconstructive Surgery,02
380,2086S0122X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Plastic and Reconstructive Surgery,02
381,2086S0122X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Plastic and Reconstructive Surgery,02
382,2086S0122X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Plastic and Reconstructive Surgery,02
383,2086S0122X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Plastic and Reconstructive Surgery,02
384,2086S0122X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Plastic and Reconstructive Surgery,02
385,2086S0122X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Plastic and Reconstructive Surgery,02
386,2086S0122X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Plastic and Reconstructive Surgery,02
387,2086S0122X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Plastic and Reconstructive Surgery,02
388,2086S0122X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Plastic and Reconstructive Surgery,02
389,2086S0122X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Plastic and Reconstructive Surgery,02
390,2086S0122X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Plastic and Reconstructive Surgery,02
391,2086S0122X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Plastic and Reconstructive Surgery,02
392,2086S0122X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Plastic and Reconstructive Surgery,02
393,2086S0122X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Plastic and Reconstructive Surgery,02
394,2086S0122X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Plastic and Reconstructive Surgery,02
395,2086S0122X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Plastic and Reconstructive Surgery,02
396,2086S0122X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Plastic and Reconstructive Surgery,02
397,2086S0122X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Plastic and Reconstructive Surgery,02
398,2086S0105X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Surgery of the Hand,02
399,2086S0105X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Surgery of the Hand,02
400,2086S0105X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Surgery of the Hand,02
401,2086S0105X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Surgery of the Hand,02
402,2086S0102X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Surgical Critical Care,02
403,2086S0102X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Surgical Critical Care,02
404,2086S0102X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Surgical Critical Care,02
405,2086S0102X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Surgical Critical Care,02
406,2086X0206X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Surgical Oncology,02
407,2086X0206X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Surgical Oncology,02
408,2086X0206X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Surgical Oncology,02
409,2086X0206X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Surgical Oncology,02
410,2086X0206X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Surgical Oncology,02
411,2086X0206X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Surgical Oncology,02
412,2086X0206X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Surgical Oncology,02
413,2086X0206X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Surgical Oncology,02
414,2086X0206X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Surgical Oncology,02
415,2086X0206X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Surgical Oncology,02
416,2086X0206X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Surgical Oncology,02
417,2086X0206X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Surgical Oncology,02
418,2086X0206X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Surgical Oncology,02
419,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
420,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
421,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
422,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
423,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
424,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
425,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
426,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
427,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
428,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
429,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
430,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
431,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
432,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
433,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
434,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
435,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
436,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
437,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
438,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
439,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
440,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
441,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
442,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
443,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
444,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
445,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
446,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
447,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
448,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
449,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
450,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
451,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
452,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
453,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
454,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
455,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
456,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
457,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
458,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
459,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
460,2086S0129X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Surgery/Vascular Surgery,02
461,208G00000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Thoracic Surgery (Cardiothoracic Vascular Surgery),02
462,208G00000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Thoracic Surgery (Cardiothoracic Vascular Surgery),02
463,208G00000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Thoracic Surgery (Cardiothoracic Vascular Surgery),02
464,208G00000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Thoracic Surgery (Cardiothoracic Vascular Surgery),02
465,208G00000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Thoracic Surgery (Cardiothoracic Vascular Surgery),02
466,208G00000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Thoracic Surgery (Cardiothoracic Vascular Surgery),02
467,208G00000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Thoracic Surgery (Cardiothoracic Vascular Surgery),02
468,208G00000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Thoracic Surgery (Cardiothoracic Vascular Surgery),02
469,208G00000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Thoracic Surgery (Cardiothoracic Vascular Surgery),02
470,208G00000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Thoracic Surgery (Cardiothoracic Vascular Surgery),02
471,208G00000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Thoracic Surgery (Cardiothoracic Vascular Surgery),02
472,208G00000X,Physician/General Surgery,Allopathic & Osteopathic Physicians/Thoracic Surgery (Cardiothoracic Vascular Surgery),02
